movie_id,character,actor
1368,Col. Samuel Trautman,Richard Crenna
1368,Hope Sheriff Will Teasle,Brian Dennehy
1368,State Police Capt. Dave Kern,Bill McKinney
1368,Deputy Sgt. Arthur Galt,Jack Starrett
1368,Deputy Balford,Michael Talbott
1368,Deputy Ward,Chris Mulkey
1368,Orval the Dog Man,John McLiam
1368,Deputy Lester,Alf Humphreys
1368,Deputy Mitch,David Caruso
609,Steve Freeling,Craig T. Nelson
609,Diane Freeling,JoBeth Williams
609,Dr. Lesh,Beatrice Straight
609,Carol Anne Freeling,Heather O'Rourke
609,Dana Freeling,Dominique Dunne
609,Robbie Freeling,Oliver Robins
609,Tangina Barrons,Zelda Rubinstein
609,Dr. Marty Casey,Martin Casella
609,Mr. Teague,James Karen
609,Pool Worker,Robert Broyles
154,Admiral James T. Kirk,William Shatner
154,Captain Spock,Leonard Nimoy
154,Dr. Leonard McCoy,DeForest Kelley
154,Montgomery Scott,James Doohan
154,Cmdr. Hikaru Sulu,George Takei
154,Cmdr. Uhura,Nichelle Nichols
154,Cmdr. Pavel Chekov,Walter Koenig
154,Khan Noonien Singh,Ricardo Montalban
154,Dr. Carol Marcus,Bibi Besch
154,Dr. David Marcus,Merritt Butrick
9387,Conan,Arnold Schwarzenegger
9387,Thulsa Doom,James Earl Jones
9387,King Osric,Max von Sydow
9387,Valeria,Sandahl Bergman
9387,The Witch,Cassandra Gava
9387,Rexor,Ben Davidson
9387,Subotai,Gerry Lopez
9387,The Wizard / Narrator,Mako
9387,The Princess,Valérie Quennessen
9387,Conan's Father,William Smith
150,Jack Cates,Nick Nolte
150,Reggie Hammond,Eddie Murphy
150,Elaine,Annette O'Toole
150,Haden,Frank McRae
150,Albert Ganz,James Remar
150,Luther,David Patrick Kelly
150,Billy Bear,Sonny Landham
150,Ben Kehoe,Brion James
150,"Rosalie, Hostage Girl",Kerry Sherman
150,Algren,Jonathan Banks
783,Mahatma Gandhi,Ben Kingsley
783,Margaret Bourke-White,Candice Bergen
783,General Dyer,Edward Fox
783,Lord Irwin,John Gielgud
783,Judge Broomfield,Trevor Howard
783,Kasturba Gandhi,Rohini Hattangadi
783,Lord Chelmsford,John Mills
783,Vince Walker,Martin Sheen
783,Reverend Charlie Andrews,Ian Charleson
783,Pandit Nehru,Roshan Seth
10724,Mitchell Gant,Clint Eastwood
10724,Kenneth Aubrey,Freddie Jones
10724,Captain Buckholz,David Huffman
10724,Pavel Upenskoy,Warren Clarke
10724,Semelovsky,Ronald Lacey
10724,Colonel Kontarsky,Kenneth Colley
10724,General Vladimirov,Klaus Löwitsch
10724,Pyotr Baranovich,Nigel Hawthorne
10724,First Secretary,Stefan Schnabel
10724,General Brown,Thomas Hill
15739,Annie,Aileen Quinn
15739,'Daddy' Oliver Warbucks,Albert Finney
15739,Miss Hannigan,Carol Burnett
15739,Grace Farrell,Ann Reinking
15739,Rooster Hannigan,Tim Curry
15739,Lily St. Regis,Bernadette Peters
15739,Punjab,Geoffrey Holder
15739,Asp,Roger Minami
15739,Molly,Toni Ann Gisondi
15739,Pepper,Rosanne Sorrentino
24226,Frank Galvin,Paul Newman
24226,Laura Fischer,Charlotte Rampling
24226,Mickey Morrissey,Jack Warden
24226,Ed Concannon,James Mason
24226,Judge Hoyle,Milo O'Shea
24226,Kaitlin Costello,Lindsay Crouse
24226,Bishop Brophy,Edward Binns
24226,Maureen Rooney,Julie Bovasso
24226,Sally Doneghy,Roxanne Hart
24226,Kevin Doneghy,James Handy
14373,Paul Kersey,Charles Bronson
14373,Geri Nichols,Jill Ireland
14373,Det. Frank Ochoa,Vincent Gardenia
14373,New York D.A.,J. D. Cannon
14373,Carol Kersey,Robin Sherwood
14373,Cutter,Laurence Fishburne
14373,Herman Baldwin,Anthony Franciosa
14373,Inspector Lt. Mankiewicz,Ben Frank
14373,Rosario,Silvana Gallardo
14373,Fred McKenzie,Robert F. Lyons
11639,Jen,Jim Henson
11639,Kira,Kathryn Mullen
11639,"Aughra, A Keeper Of Secrets / Chamberlain",Frank Oz
11639,"Fizzgig, A Friendly Monster",Dave Goelz
11639,Scientist,Steve Whitmire
11639,Ornamentalist,Brian Muehl
11639,Jen (voice),Stephen Garlick
11639,Kira (voice),Lisa Maxwell
11639,Aughra (voice),Billie Whitelaw
11639,Fizzgig (voice),Percy Edwards
13945,Prince Talon,Lee Horsley
13945,Titus Cromwell,Richard Lynch
13945,Princess Alana,Kathleen Beller
13945,Prince Mikah,Simon MacCorkindale
13945,"Machelli, Cromwell's War Chancellor",George Maharis
13945,Xusia,Richard Moll
13945,Rodrigo,Anthony De Longis
13945,Verdugo,Robert Tessier
13945,Malia,Nina van Pallandt
13945,Elizabeth,Anna Bjorn
9728,Chris Higgins,Dana Kimmell
9728,Rick,Paul Kratka
9728,Debbie,Tracie Savage
9728,Andy,Jeffrey Rogers
9728,Vera Sanchez,Catherine Parks
9728,Shelly,Larry Zerner
9728,Chili,Rachel Howard
9728,Chuck,David Katims
9728,Ali,Nick Savage
9728,Fox,Gloria Charles
78,Rick Deckard,Harrison Ford
78,Roy Batty,Rutger Hauer
78,Rachael,Sean Young
78,Gaff,Edward James Olmos
78,Eldon Tyrell,Joe Turkel
78,Pris,Daryl Hannah
78,J.F. Sebastian,William Sanderson
78,Leon Kowalski,Brion James
78,Bryant,M. Emmet Walsh
78,Zhora,Joanna Cassidy
97,Kevin Flynn/Clu,Jeff Bridges
97,Alan Bradley/Tron,Bruce Boxleitner
97,Ed Dillinger/Sark/Voice of Master Control Program,David Warner
97,Lora/Yori,Cindy Morgan
97,Dr. Walter Gibbs/Dumont,Barnard Hughes
97,Ram/Popcorn Co-Worker,Dan Shor
97,Crom,Peter Jurasik
97,Peter/Sark's Lieutenant,Tony Stephano
97,Warrior #1,Craig Chudy
97,Warrior #2,Vince Deadrick Jr.
47947,Dr. Simon August,Michael McKean
47947,Dr. Stephanie Brody,Sean Young
47947,Angelo / Angela Bonafetti,Héctor Elizondo
47947,Dr. Oliver Ludwig,Harry Dean Stanton
47947,Jacob,Patrick Macnee
47947,Dr. Joseph Prang,Dabney Coleman
47947,Dr. Charles Litto,Kyle T. Heffner
47947,Dr. Thurman Flicker,Rick Overton
47947,Dr. Bucky DeVol,Ted McGinley
47947,Floyd Kurtzman,Saul Rubinek
1892,Luke Skywalker,Mark Hamill
1892,Han Solo,Harrison Ford
1892,Princess Leia,Carrie Fisher
1892,Lando Calrissian,Billy Dee Williams
1892,C-3PO,Anthony Daniels
1892,Darth Vader,David Prowse
1892,R2-D2 / Paploo,Kenny Baker
1892,Chewbacca,Peter Mayhew
1892,Yoda (voice),Frank Oz
1892,The Emperor,Ian McDiarmid
700,James Bond,Roger Moore
700,Octopussy,Maud Adams
700,Kamal,Louis Jourdan
700,Magda,Kristina Wayborn
700,Gobinda,Kabir Bedi
700,Orlov,Steven Berkoff
700,Twin One,David Meyer
700,Twin Two,Tony Meyer
700,Q,Desmond Llewelyn
700,M,Robert Brown
36670,James Bond,Sean Connery
36670,Domino Petachi,Kim Basinger
36670,Maximilian Largo,Klaus Maria Brandauer
36670,Fatima Blush,Barbara Carrera
36670,Ernst Stavro Blofeld,Max von Sydow
36670,Felix Leiter,Bernie Casey
36670,Q 'Algy' Algernon,Alec McCowen
36670,M,Edward Fox
36670,Miss Moneypenny,Pamela Salem
36670,Nigel Small-Fawcett,Rowan Atkinson
535,Alex Owens,Jennifer Beals
535,Nick Hurley,Michael Nouri
535,Hanna Long,Lilia Skala
535,Richie,Kyle T. Heffner
535,Jeanie Szabo,Sunny Johnson
535,Frank Szabo,Philip Bruns
535,Rosemary Szabo,Micole Mercurio
535,Tina Tech,Cynthia Rhodes
535,Johnny C.,Lee Ving
535,Jake Mawby,Ron Karabatsos
1621,Billy Ray Valentine,Eddie Murphy
1621,Louis Winthorpe III,Dan Aykroyd
1621,Ophelia,Jamie Lee Curtis
1621,Coleman,Denholm Elliott
1621,Randolph Duke,Ralph Bellamy
1621,Mortimer Duke,Don Ameche
1621,Clarence Beeks,Paul Gleason
1621,Penelope Witherspoon,Kristin Holby
1621,Corrupt Cop,Frank Oz
1621,Attendant,Robert Earl Jones
17692,Michael 'Mike' Brody,Dennis Quaid
17692,Kathryn Morgan,Bess Armstrong
17692,Philip FitzRoyce,Simon MacCorkindale
17692,Calvin Bouchard,"Louis Gossett, Jr."
17692,Sean Brody,John Putch
17692,Kelly Ann Bukowski,Lea Thompson
17692,Jack Tate,P.H. Moriarty
17692,Dan,Dan Blasko
17692,Liz,Liz Morris
17692,Ethel,Lisa Maurer
860,David Lightman,Matthew Broderick
860,Dr. John McKittrick,Dabney Coleman
860,Jennifer Katherine Mack,Ally Sheedy
860,Dr. Stephen Falken,John Wood
860,General Jack Beringer,Barry Corbin
860,Pat Healy,Juanin Clay
860,Arthur Cabot,Kent Williams
860,Lyle Watson,Dennis Lipscomb
860,Col. Joe Conley,Joe Dorsey
860,Paul Richter,Irving Metzman
9531,Superman / Clark Kent,Christopher Reeve
9531,Gus Gorman,Richard Pryor
9531,Perry White,Jackie Cooper
9531,Jimmy Olsen,Marc McClure
9531,Lana Lang,Annette O'Toole
9531,Vera Webster,Annie Ross
9531,Lorelei,Pamela Stephenson
9531,Ross Webster,Robert Vaughn
9531,Lois Lane,Margot Kidder
9531,Brad,Gavin O'Herlihy
10650,Insp. Harry Callahan,Clint Eastwood
10650,Jennifer Spencer,Sondra Locke
10650,Chief Jannings,Pat Hingle
10650,Captain Briggs,Bradford Dillman
10650,Mick,Paul Drake
10650,Ray Parkins,Audrie Neenan
10650,Kruger,Jack Thibeau
10650,Lt. Donnelly,Michael Currie
10650,Horace King,Albert Popwell
10650,Officer Bennett,Mark Keyloun
111,Tony Montana,Al Pacino
111,Manny Ribera,Steven Bauer
111,Elvira Hancock,Michelle Pfeiffer
111,Gina Montana,Mary Elizabeth Mastrantonio
111,Frank Lopez,Robert Loggia
111,Mama Montana,Miriam Colón
111,Omar Suarez,F. Murray Abraham
111,Alejandro Sosa,Paul Shenar
111,Mel Bernstein,Harris Yulin
111,Chi Chi,Ángel Salazar
10805,Tony Manero,John Travolta
10805,Jackie,Cynthia Rhodes
10805,Laura,Finola Hughes
10805,Jesse,Steve Inwood
10805,Mrs. Manero,Julie Bovasso
10805,Sound Technician,Steve Bickford
10805,Derelict,Patrick Brady
10805,Fatima,Norma Donaldson
10805,Mark,Jesse Doran
13105,Jack Butler,Michael Keaton
13105,Caroline Butler,Teri Garr
13105,Alex,Fred Koehler
13105,Kenny,Taliesin Jaffe
13105,Megan,Courtney-Jane White
13105,Ron,Martin Mull
13105,Joan,Ann Jillian
13105,Jinx,Jeffrey Tambor
13105,Larry,Christopher Lloyd
13105,Stan,Tom Leopold
9346,Joel Goodsen,Tom Cruise
9346,Lana,Rebecca De Mornay
9346,Guido,Joe Pantoliano
9346,Rutherford,Richard Masur
9346,Miles,Curtis Armstrong
9346,Barry,Bronson Pinchot
9346,Vicki,Shera Danese
11153,Clark Griswold,Chevy Chase
11153,Ellen Griswold,Beverly D'Angelo
11153,Aunt Edna,Imogene Coca
11153,Cousin Eddie,Randy Quaid
11153,Rusty Griswold,Anthony Michael Hall
11153,Cousin Catherine,Miriam Flynn
11153,"Lasky, Guard at Walleyworld",John Candy
11153,Audrey Griswold,Dana Barron
11153,Roy Walley,Eddie Bracken
11153,Kamp Komfort Clerk,Brian Doyle-Murray
6341,Frank Murphy,Roy Scheider
6341,Jack Braddock,Warren Oates
6341,Kate,Candy Clark
6341,Officer Richard Lymangood,Daniel Stern
6341,Icelan,Paul Roebling
6341,Fletcher,David Sheiner
6341,Col. F.E. Cochrane,Malcolm McDowell
6341,Montoya,Joe Santos
6341,Sgt. Short,Ed Bernard
10576,Norman Bates,Anthony Perkins
10576,Lila Loomis,Vera Miles
10576,Mary Loomis,Meg Tilly
10576,Dr. Bill Raymond,Robert Loggia
10576,Warren Toomey,Dennis Franz
10576,Sheriff John Hunt,Hugh Gillin
10576,Mrs. Emma Spool,Claudia Bryar
10576,Ralph Statler,Robert Alan Browne
10576,Judge,Ben Hartigan
10576,Myrna,Lee Garlington
19698,Pee Wee,Dan Monahan
19698,Tommy,Wyatt Knight
19698,Billy,Mark Herrier
19698,Mickey,Roger Wilson
19698,TIm,Cyril O'Reilly
19698,Meat,Tony Ganios
19698,Wendy,Kaki Hunter
19698,Brian,Scott Colomby
19698,Balbricker,Nancy Parsons
19698,John Henry (as Joseph Runningfox),Joseph Runningfox
227,Dallas 'Dally' Winston,Matt Dillon
227,Johnny Cade,Ralph Macchio
227,Ponyboy Curtis,C. Thomas Howell
227,Darrel 'Darry' Curtis,Patrick Swayze
227,Sodapop Curtis,Rob Lowe
227,Keith 'Two-Bit' Mathews,Emilio Estevez
227,Steve Randle,Tom Cruise
227,Tim Shepard,Glenn Withrow
227,Sherri 'Cherry' Valance,Diane Lane
227,Bob Sheldon,Leif Garrett
10269,Yentl,Barbra Streisand
10269,Avigdor,Mandy Patinkin
10269,Hadass,Amy Irving
10269,Reb 'Papa' Mendel,Nehemiah Persoff
10269,Reb Alter Vishkower,Steven Hill
10269,Sarah,Miriam Margolyes
10269,Yeshiva Student,Jonathan Tafler
15301,Car Driver (Prologue),Albert Brooks
15301,Bill Connor (Segment #1),Vic Morrow
15301,K.K.K. (Segment #1),John Larroquette
15301,John Valentine (Segment #4),John Lithgow
15301,Passenger / Ambulance Driver (Prologue / Segment #4),Dan Aykroyd
15301,Mr. Bloom (Segment #2),Scatman Crothers
15301,Jr. Stewardess (Segment #4),Donna Dixon
15301,Tim (Segment #3),Bill Mumy
15301,Narrator (voice) (uncredited),Burgess Meredith
87,Indiana Jones,Harrison Ford
87,Willie Scott,Kate Capshaw
87,Short Round,Jonathan Ke Quan
87,Mola Ram,Amrish Puri
87,Chattar Lal,Roshan Seth
87,Captain Blumburtt,Philip Stone
87,Lao Che,Roy Chiao
87,Wu Han,David Yip
87,Kao Kan,Ric Young
87,Chen,Chua Kah Joo
90,Det. Axel Foley,Eddie Murphy
90,Det. William 'Billy' Rosewood,Judge Reinhold
90,Det. Sgt. John Taggart,John Ashton
90,Lt. Andrew Bogomil,Ronny Cox
90,Jeffrey,Paul Reiser
90,Insp. Douglas Todd,Gilbert R. Hill
90,Jeannette 'Jenny' Summers,Lisa Eilbacher
90,Victor Maitland,Steven Berkoff
90,Mikey Tandino,James Russo
90,"Zack, Maitland's Thug",Jonathan Banks
620,Dr. Peter Venkman,Bill Murray
620,Dr. Raymond Stantz,Dan Aykroyd
620,Dana Barrett,Sigourney Weaver
620,Dr. Egon Spengler,Harold Ramis
620,Louis Tully,Rick Moranis
620,Janine Melnitz,Annie Potts
620,Walter Peck,William Atherton
620,Winston Zeddmore,Ernie Hudson
620,Mayor,David Margulies
620,Female Student,Jennifer Runyon
927,Billy Peltzer,Zach Galligan
927,Kate Beringer,Phoebe Cates
927,Randall Peltzer,Hoyt Axton
927,Ruby Deagle,Polly Holliday
927,Murray Futterman,Dick Miller
927,Grandfather (Mr. Wing),Keye Luke
927,Mrs. Joe Harris,Belinda Balaski
927,Sheriff Frank,Scott Brady
927,Gerald Hopkins,Judge Reinhold
927,Chinese Boy,John Louie
9336,Cadet Carey Mahoney,Steve Guttenberg
9336,Cadet Karen Thompson,Kim Cattrall
9336,Lt. Thaddeus Harris,G. W. Bailey
9336,Cadet Moses Hightower,Bubba Smith
9336,Cadet Leslie Barbara,Donovan Scott
9336,Cmndt. Eric Lassard,George Gaynes
9336,Cadet George Martín,Andrew Rubin
9336,Cadet Eugene Tackleberry,David Graf
9336,Sgt. Debbie Callahan,Leslie Easterbrook
9336,Cadet Larvelle Jones,Michael Winslow
9610,Conan,Arnold Schwarzenegger
9610,Zula,Grace Jones
9610,Bombaata,Wilt Chamberlain
9610,Malak,Tracey Walter
9610,Akiro 'The Wizard',Mako
9610,Queen Taramis,Sarah Douglas
9610,Princess Jehnna,Olivia d'Abo
9610,Man Ape / Toth-Amon,Pat Roach
9610,Grand Vizier,Jeff Corey
9610,Togra,Sven-Ole Thorsen
1885,Daniel LaRusso,Ralph Macchio
1885,Mr. Kesuke Miyagi,Pat Morita
1885,Johnny Lawrence,William Zabka
1885,John Kreese,Martin Kove
1885,Dutch,Chad McQueen
1885,Lucille LaRusso,Randee Heller
1885,Ali Mills,Elisabeth Shue
1885,Bobby,Ron Thomas
1885,Tommy,Rob Garrison
1885,Eddie,Scott Strader
157,Admiral James T. Kirk,William Shatner
157,Capt. Spock/Elevator Voice,Leonard Nimoy
157,Dr. Leonard McCoy,DeForest Kelley
157,Montgomery Scott,James Doohan
157,Hikaru Sulu,George Takei
157,Cmdr. Uhura,Nichelle Nichols
157,Pavel Chekov,Walter Koenig
157,Dr. David Marcus,Merritt Butrick
157,Cmdr. Kruge,Christopher Lloyd
157,Lt. Saavik,Robin Curtis
9326,Jack T. Colton,Michael Douglas
9326,Joan Wilder,Kathleen Turner
9326,Ralph,Danny DeVito
9326,Juan,Alfonso Aráu
9326,Zolo,Manuel Ojeda
9326,Ira,Zack Norman
9326,Gloria,Holland Taylor
9326,Elaine,Mary Ellen Trainor
9326,Mrs. Irwin,Eve Smith
9326,Super,Joe Nesnow
1788,Ren McCormack,Kevin Bacon
1788,Reverend Shaw Moore,John Lithgow
1788,Vi Moore,Dianne Wiest
1788,Willard Hewitt,Chris Penn
1788,Ariel Moore,Lori Singer
1788,Rusty,Sarah Jessica Parker
1788,Andy Beamis,Timothy Scott
1788,Ethel McCormack,Frances Lee McCain
1788,Woody,John Laughlin
1788,Wendy Jo,Elizabeth Gorcey
218,The Terminator,Arnold Schwarzenegger
218,Kyle Reese,Michael Biehn
218,Sarah Connor,Linda Hamilton
218,Lieutenant Ed Traxler,Paul Winfield
218,Detective Vukovich,Lance Henriksen
218,Ginger Ventura,Bess Motta
218,Dr. Peter Silberman,Earl Boen
218,Matt Buchanan,Rick Rossovich
218,Punk Leader,Bill Paxton
218,Punk,Brian Thompson
2619,Allen Bauer,Tom Hanks
2619,Madison,Daryl Hannah
2619,Walter Kornbluth,Eugene Levy
2619,Freddie Bauer,John Candy
2619,Mrs. Stimler,Dody Goodman
2619,Mr. Buyrite,Shecky Greene
2619,Dr. Ross,Richard B. Shull
2619,Jerry,Bobby Di Cicco
2619,Dr. Zidell,Howard Morris
2619,Stan,Lowell Ganz
13763,The Kid,Prince
13763,Apollonia,Apollonia Kotero
13763,Morris,Morris Day
13763,Mother,Olga Karlatos
13763,Father,Clarence Williams III
13763,Jerome,Jerome Benton
13763,Billy,Billy Sparks
13763,Wendy,Wendy Melvoin
13763,Lisa,Lisa Coleman
13763,Bobby,Bobby Z
21233,John Wesley Powell,Daniel T. Majetich
21233,Garcia de Cardenas,Armando Leon Diaz
21233,Mule Skinner,Percy Devine
279,Antonio Salieri,F. Murray Abraham
279,Wolfgang Amadeus Mozart,Tom Hulce
279,Constanze Mozart,Elizabeth Berridge
279,Leopold Mozart,Roy Dotrice
279,Emanuel Schikaneder,Simon Callow
279,Katerina Cavalieri,Christine Ebersole
279,Emperor Joseph II,Jeffrey Jones
279,Mrs. Weber,Barbara Bryne
279,Lorl,Cynthia Nixon
279,Count Arco,Douglas Seale
11707,Capt. Wes Block,Clint Eastwood
11707,Beryl Thibodeaux,Geneviève Bujold
11707,Det. Molinari,Dan Hedaya
11707,Amanda Block,Alison Eastwood
11707,Penny Block,Jenny Beck
11707,Leander Rolfe,Marco St. John
11707,Melanie Silber,Jamie Rose
11393,Roy Hobbs,Robert Redford
11393,Iris Gaines,Glenn Close
11393,Memo Paris,Kim Basinger
11393,Pop Fisher,Wilford Brimley
11393,Max Mercy,Robert Duvall
11393,Red Blow,Richard Farnsworth
11393,Harriet Bird,Barbara Hershey
11393,The Judge,Robert Prosky
11393,Bump Bailey,Michael Madsen
11393,The Whammer,Joe Don Baker
11002,John Clayton,Christopher Lambert
11002,Miss Jane Porter,Andie MacDowell
11002,The Sixth Earl of Greystoke,Ralph Richardson
11002,Capitaine Phillippe D'Arnot,Ian Holm
11002,Lord Charles Esker,James Fox
11002,Captain Billings,Richard Griffiths
11002,Lady Alice Clayton,Cheryl Campbell
11002,Jeffson Brown,Ian Charleson
11002,Major Jack Downing,Nigel Davenport
11002,Sir Hugh Belcher,Nicholas Farrell
4437,Dr. Heywood Floyd,Roy Scheider
4437,Dr. Walter Curnow,John Lithgow
4437,Tanya Kirbuk,Helen Mirren
4437,Dr. R. Chandra,Bob Balaban
4437,Dave Bowman,Keir Dullea
4437,HAL 9000,Douglas Rain
4437,Caroline Floyd,Madolyn Smith Osborne
4437,Dr. Vladimir Rudenko,Savely Kramarov
4437,Christopher Floyd,Taliesin Jaffe
4437,Victor Milson,James McEachin
12309,Rick Gassko,Tom Hanks
12309,Debbie Thompson,Tawny Kitaen
12309,Jay O'Neill,Adrian Zmed
12309,Ed Thompson,George Grizzard
12309,Mrs. Thompson,Barbara Stuart
12309,Cole Whittier,Robert Prescott
12309,Dr. Stan Gassko,William Tepper
12309,Dr. Tina Gassko,Wendie Jo Sperber
12309,Rudy,Barry Diamond
12309,Gary,Gary Grossman
105,Marty McFly,Michael J. Fox
105,Dr. Emmett Brown,Christopher Lloyd
105,Lorraine Baines,Lea Thompson
105,George McFly,Crispin Glover
105,Biff Tannen,Thomas F. Wilson
105,Jennifer Parker,Claudia Wells
105,Dave McFly,Marc McClure
105,Linda McFly,Wendie Jo Sperber
105,Sam Baines,George DiCenzo
105,Stella Baines,Frances Lee McCain
1374,Rocky Balboa,Sylvester Stallone
1374,Adrian,Talia Shire
1374,Paulie,Burt Young
1374,Apollo Creed,Carl Weathers
1374,Ludmilla Vobet Drago,Brigitte Nielsen
1374,Duke,Tony Burton
1374,Nicoli Koloff,Michael Pataki
1374,Captain Ivan Drago,Dolph Lundgren
1374,Commentator #1,Stu Nahan
1374,Sports Announcer,R. J. Adams
1369,John J. Rambo,Sylvester Stallone
1369,Col. Samuel Trautman,Richard Crenna
1369,Marshall Murdock,Charles Napier
1369,Lt. Col. Podovsky,Steven Berkoff
1369,Co Bao,Julia Nickson
1369,Capt Vinh,George Cheung
1369,Banks,Andy Wood
1369,Capt. Vinh,William Ghent
1369,Sgt. Yushin,Voyo Goric
1369,Gunboat captain,Dana Lee
707,James Bond,Roger Moore
707,Max Zorin,Christopher Walken
707,Stacey Sutton,Tanya Roberts
707,May Day,Grace Jones
707,Sir Godfrey Tibbett,Patrick Macnee
707,Scarpine,Patrick Bauchau
707,Chuck Lee,David Yip
707,Pola Ivanova,Fiona Fullerton
707,Dr. Carl Mortner,Willoughby Gray
707,Q,Desmond Llewelyn
873,Celie,Whoopi Goldberg
873,Shug Avery,Margaret Avery
873,Albert,Danny Glover
873,Netti,Akosua Busia
873,Sofia,Oprah Winfrey
873,Harpo,Willard E. Pugh
873,Young Celie Harris,Desreta Jackson
873,Squeak,Rae Dawn Chong
873,Old Mister,Adolph Caesar
873,Miss Millie,Dana Ivey
606,Karen Christence Dinesen Blixen,Meryl Streep
606,Denys George Finch Hatton,Robert Redford
606,Baron Bror Blixen/Baron Hans Blixen,Klaus Maria Brandauer
606,Berkeley Cole,Michael Kitchen
606,Farah,Malick Bowens
606,Kamante,Joseph Thiaka
606,Kinanjui,Stephen Kinyanjui
606,Lord Delamere,Michael Gough
606,Felicity,Suzanna Hamilton
606,Lady Belfield,Rachel Kempson
10303,Jack Colton,Michael Douglas
10303,Joan Wilder,Kathleen Turner
10303,Ralph,Danny DeVito
10303,Omar,Spiros Focás
10303,Jewel,Avner Eisenberg
10303,Tarak,Paul David Magid
10303,Barak,Howard Jay Patterson
10303,Karak,Randall Edwin Nelson
10303,Arak,Samuel Ross Williams
10303,Sarak,Timothy Daniel Furst
10328,Jack Bonner,Steve Guttenberg
10328,Kitty,Tahnee Welch
10328,Walter,Brian Dennehy
10328,Arthur Selwyn,Don Ameche
10328,Benjamin Luckett,Wilford Brimley
10328,Joseph Finley,Hume Cronyn
10328,Mary Luckett,Maureen Stapleton
10328,Bernie Lefkowitz,Jack Gilford
10328,Alma Finley,Jessica Tandy
10328,John Dexter,Clint Howard
9281,Det. Capt. John Book,Harrison Ford
9281,Rachel Lapp,Kelly McGillis
9281,Chief Paul Schaeffer,Josef Sommer
9281,Samuel Lapp,Lukas Haas
9281,Eli Lapp,Jan Rubes
9281,Daniel Hochleitner,Alexander Godunov
9281,McFee,Danny Glover
9281,Carter,Brent Jennings
9281,Elaine,Patti LuPone
9281,Fergie,Angus MacInnes
9340,Mikey Walsh,Sean Astin
9340,Brand Walsh,Josh Brolin
9340,Lawrence 'Chunk' Cohen,Jeff Cohen
9340,Clark 'Mouth' Devereaux,Corey Feldman
9340,Jake Fratelli,Robert Davi
9340,Andy Carmichael,Kerri Green
9340,Richard 'Data' Wang,Jonathan Ke Quan
9340,Francis Fratelli,Joe Pantoliano
9340,Mama Fratelli,Anne Ramsey
9340,Stephanie 'Stef' Steinbrenner,Martha Plimpton
10999,John Matrix,Arnold Schwarzenegger
10999,Cindy,Rae Dawn Chong
10999,Arius,Dan Hedaya
10999,Bennett,Vernon Wells
10999,Major General Franklin Kirby,James Olson
10999,Sully,David Patrick Kelly
10999,Jenny Matrix,Alyssa Milano
10999,Cooke,Bill Duke
10999,Lawson,Drew Snyder
10999,Leslie,Sharon Wyatt
10157,Carey Mahoney,Steve Guttenberg
10157,Hightower,Bubba Smith
10157,Tackleberry,David Graf
10157,Larvell Jones,Michael Winslow
10157,Zed,Bobcat Goldthwait
10157,Sgt. Kathleen Kirkland,Colleen Camp
10157,Doug Fackler,Bruce Mahler
10157,Laverne Hookes,Marion Ramsey
10157,Lt. Mauser,Art Metrano
10157,Commandant Lassard,George Gaynes
2108,"Andrew ""Andy"" Clark",Emilio Estevez
2108,Brian Ralph Johnson,Anthony Michael Hall
