,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,character0,character1,character2
522,False,/gCWsYFfQLinyjndca8LbQP49qtC.jpg,"[35, 10751, 12, 80]",772,en,Home Alone 2: Lost In New York,"Instead of flying to Florida with his folks, Kevin ends up alone in New York, where he gets a hotel room with his dad's credit card—despite problems from a clerk and meddling bellboy. But when Kevin runs into his old nemeses, the Wet Bandits, he's determined to foil their plans to rob a toy store on Christmas eve.",3.690697,/ezGcLFTvwR64I3Z7RqHnXRFet4r.jpg,1992-11-19,Home Alone 2: Lost In New York,False,6.14,1267,Kevin,Harry Lime,Kate McCallister
523,False,/bKdxJMqvr4wltzAQaieA6CTkaa9.jpg,"[53, 9648]",402,en,Basic Instinct,"A police detective is in charge of the investigation of a brutal murder, in which a beautiful and seductive woman could be involved.",3.560928,/p1DHOfLFZmM567ePKfFNMV4mY92.jpg,1992-03-20,Basic Instinct,False,6.35,412,Det. Nick Curran,Catherine Tramell,Gus Moran
524,False,/pVypnUV7Ft16klfQwk2eC8pArhx.jpg,"[12, 28, 35, 53, 80]",943,en,Lethal Weapon 3,"Archetypal buddy cops Riggs and Murtaugh are back for another round of high-stakes action, this time setting their collective sights on bringing down a former Los Angeles police lieutenant turned black market weapons dealer. Lorna Cole joins as the beautiful yet hardnosed internal affairs sergeant who catches Riggs's eye.",2.990173,/pr5RcT2TdJ09PkETdhRiwixf8PW.jpg,1992-05-15,Lethal Weapon 3,False,6.09,438,Martin Riggs,Roger Murtaugh,Leo Getz
525,False,/wNIE5dpkiHU2csDRptMutFjAGiV.jpg,"[28, 80, 14, 878, 53]",364,en,Batman Returns,"Having defeated the Joker, Batman now faces the Penguin - a warped and deformed individual who is intent on being accepted into Gotham society. Crooked businessman Max Schreck is coerced into helping him become Mayor of Gotham and they both attempt to expose Batman in a different light. Selina Kyle, Max's secretary, is thrown from the top of a building and is transformed into Catwoman - a mysterious figure who has the same personality disorder as Batman. Batman must attempt to clear his name, all the time deciding just what must be done with the Catwoman.",2.572887,/jX5THE1yW3zTdeD9dupcIyQvKiG.jpg,1992-06-19,Batman Returns,False,6.52,859,Bruce Wayne/Batman,Oswald Cobblepot/The Penguin,Selina Kyle/Catwoman
526,False,/ynNzKnXWQ2Gs1okPNAsBTUn1eLZ.jpg,"[18, 53]",881,en,A Few Good Men,"When cocky military lawyer Lt. Daniel Kaffee and his co-counsel, Lt. Cmdr. JoAnne Galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady Col. Nathan Jessep.",2.985284,/WgWLwk55YaXFZdlMnPJTKlxGcz.jpg,1992-12-11,A Few Good Men,False,6.86,473,Lt. Daniel Kaffee,Col. Nathan R. Jessep,Lt. Cdr. JoAnne Galloway
527,False,/oaLqlJxt8TJSjsdfMpSkLexZ4l5.jpg,"[10402, 35]",2005,en,Sister Act,"A Reno singer witnesses a mob murder and the cops stash her in a nunnery to protect her from the hitmen. The mother superior does not trust her, and takes steps to limit her influence on the other nuns. Eventually the singer rescues the failing choir and begins helping with community projects, which gets her an interview on TV.",2.05167,/7wQxLtybiUbtC6tsJh9htFEmqq3.jpg,1992-05-28,Sister Act,False,6.1,294,Deloris Van Cartier/Sister Mary Clarence,Mother Superior,Sister Mary Patrick
528,False,/x4RwLFKvVm5X6zkrKRLBUkDIwuq.jpg,"[10749, 27]",6114,en,Dracula,"When Dracula leaves the captive Jonathan Harker and Transylvania for London in search of Mina Harker -- the spitting image of Dracula's long-dead wife, Elisabeta -- obsessed vampire hunter Dr. Van Helsing sets out to end the madness.",3.80349,/ioHxm3D3JdSXR61LRhcVb8KdZOz.jpg,1992-11-13,Dracula,False,6.83,505,Dracula,Mina Murray / Elisabeta,Professor Van Helsing
529,False,/VQ8unvKZ34jz5Maj6UBWY27iS9.jpg,"[18, 28, 53, 80]",9869,en,Patriot Games,"When CIA Analyst Jack Ryan interferes with an IRA assassination, a renegade faction targets him and his family for revenge.",2.63402,/nB8fcOEQPS0V64U0ZUJXCTEaCDY.jpg,1992-06-04,Patriot Games,False,5.91,201,Jack Ryan,"Dr. Caroline ""Cathy"" Ryan",Kevin O'Donnell
530,False,/oVV6z4Tqbklvy2uQAPAKZGokqzS.jpg,"[878, 28, 27]",8077,en,Alien³,"After escaping with Newt and Hicks from the alien planet, Ripley crash lands on Fiorina 161, a prison planet and host to a correctional facility. Unfortunately, although Newt and Hicks do not survive the crash, a more unwelcome visitor does. The prison does not allow weapons of any kind, and with aid being a long time away, the prisoners must simply survive in any way they can.",2.681194,/vz1vBw17F0x42bhziHdYRJC9uCv.jpg,1992-05-22,Alien³,False,5.99,802,Ripley,Dillon,Clemens
531,False,/vwg6FGap02LkPSeWhiMLDoVwkAz.jpg,[37],33,en,Unforgiven,"William Munny is a retired, once-ruthless killer turned gentle widower and hog farmer. To help support his two motherless children, he accepts one last bounty-hunter mission to find the men who brutalized a prostitute. Joined by his former partner and a cocky greenhorn, he takes on a corrupt sheriff.",2.873842,/km6qw4qUkHQRN5y2U1juM1WkBFh.jpg,1992-08-07,Unforgiven,False,7.43,567,Bill Munny,Little Bill Daggett,Ned Logan
532,False,/mWtSXync8vAOzwHVGDLUxFShicD.jpg,"[28, 53]",8845,en,Under Siege,"This action-packed thriller takes place on the soon-to-be-decommissioned USS Missouri. Disgruntled ex-CIA operative Strannix, his assistant Krill and their group of terrorists seize the battleship with nuclear blackmail in mind. They've planned for every contingency but ignore the ship's cook, former Navy SEAL Casey Ryback -- an error that could be fatal.",3.0182,/duxM3HJ55Fpc4A3krziKn1FR22K.jpg,1992-10-09,Under Siege,False,5.86,188,Casey Ryback,William Stranix,Commander Krill
533,False,/bRLRsAORRuTfZj5XcGWpNXPlt1z.jpg,"[35, 10751]",11806,en,Beethoven,"The Newton family live in their comfortable home, but there seems to something missing. This ""hole"" is filled by a small puppy, who walks into their home and their lives. Beethoven, as he is named, grows into a giant of a dog... a St Bernard. Doctor Varnick, the local vet has a secret and horrible sideline, which requires lots of dogs for experiments. Beethoven is on the bad doctor's list.",2.541339,/rjmkdq77jvcJgXn0E88Fl2Qu7vI.jpg,1992-04-03,Beethoven,False,5.54,170,George Newton,Alice Newton,Herman Varnick
534,False,/lYTimGLaSjxZPiyoJjg3fHeCj5D.jpg,"[12, 18, 10749, 37]",11259,en,Far and Away,"A young man (Cruise) leaves Ireland with his landlord's daughter (Kidman) after some trouble with her father, and they dream of owning land at the big giveaway in Oklahoma ca. 1893. When they get to the new land, they find jobs and begin saving money. The man becomes a local barehands boxer, and rides in glory until he is beaten, then his employers steal all the couple's money and they must fight off starvation in the winter, and try to keep their dream of owning land alive. Meanwhile, the woman's parents find out where she has gone and have come to America to find her and take her back.",2.421682,/yNdfm55jkgFk1IeAqxSEPFDPR5x.jpg,1992-05-22,Far and Away,False,6.17,144,Joseph Donnelly,Shannon Christie,Stephen Chase
535,False,/jwxEVBySHFUoYLZwHZQFnjsRKzG.jpg,[18],9475,en,Scent of a Woman,"Charlie Simms (Chris O'Donnell) is a student at a private preparatory school who comes from a poor family. To earn the money for his flight home to Gresham, Oregon for Christmas, Charlie takes a job over Thanksgiving looking after retired U.S. Army officer Lieutenant Colonel Frank Slade (Al Pacino), a cantankerous middle-aged man who lives with his niece and her family.",2.24156,/22m6tUzIYxXs5cjyl7KJJPULlMT.jpg,1992-12-23,Scent of a Woman,False,7.12,412,Lieutenant Colonel Frank Slade,Charlie Simms,Mr. Trask
536,False,/5EYLPXzlU2phGotXqW1qAE9bGnh.jpg,"[12, 14, 18, 878, 10749]",10326,en,Forever Young,A 1939 test pilot asks his best friend to use him as a guinea pig for a cryogenics experiment. Daniel McCormick wants to be frozen for a year so that he doesn't have to watch his love lying in a coma. The next thing Daniel knows is that he's been awoken in 1992.,2.490248,/AvkLZ5EqehwUlJD93ZeobesDmHB.jpg,1992-12-16,Forever Young,False,5.79,131,Capt. Daniel McCormick,Claire Cooper,Nat Cooper
537,False,/oYV7W4MAJGxI1hPcWr95IwPtmAt.jpg,[35],8872,en,Wayne's World,"When a sleazy TV exec offers Wayne and Garth a fat contract to tape their late-night public access show at his network, they can't believe their good fortune. But they soon discover the road from basement to big-time is a gnarly one, fraught with danger, temptation and ragin' party opportunities.",2.200723,/ttv6BA0DOes1zXMnQSNXTGeGkdJ.jpg,1992-02-14,Wayne's World,False,6.5,379,Wayne Campbell,Garth Algar,Benjamin Kane
538,False,/y7KGSKgLRRrEm8InmItPF266UYV.jpg,"[35, 18, 10751]",11287,en,A League of Their Own,"Small-town sisters Dottie and Kit join an all-female baseball league formed after World War II brings pro baseball to a standstill. When their team hits the road with its drunken coach, the siblings find troubles and triumphs on and off the field.",2.33209,/lchzTUKbC8fXkHhUJata0n1H6RL.jpg,1992-07-01,A League of Their Own,False,6.56,171,Jimmy Dugan,Dottie Hinson,Mae Mordabito
539,False,/6PY7nlksGTxjhgJRCHm6De1hSXs.jpg,"[12, 18, 28, 35, 53, 80, 9648]",2322,en,Sneakers,"When shadowy U.S. intelligence agents blackmail a reformed computer hacker and his eccentric team of security experts into stealing a code-breaking ""black box"" from a Soviet-funded genius, they uncover a bigger conspiracy. Now, he and his ""sneakers"" must save themselves and the world economy by retrieving the box back from their blackmailers.",2.849314,/pAGKtPF8nMiJq4lsINOYJWvMS2D.jpg,1992-09-09,Sneakers,False,6.66,156,Martin 'Marty' Bishop,Donald Crease,Darren 'Mother' Roskow
540,False,/pquyhnE9XxHOZqpFS2V6vzt0Dry.jpg,"[12, 878]",329,en,Jurassic Park,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",2.417038,/c414cDeQ9b6qLPLeKmiJuLDUREJ.jpg,1993-06-11,Jurassic Park,False,7.37,2992,Dr. Alan Grant,Dr. Ellie Sattler,Dr. Ian Malcolm
541,False,/AriZxZqpCTAShVSwTE87aC7EZZh.jpg,"[35, 18, 10751]",788,en,Mrs. Doubtfire,"Loving but irresponsible dad Daniel Hillard, estranged from his exasperated spouse, is crushed by a court order allowing only weekly visits with his kids. When Daniel learns his ex needs a housekeeper, he gets the job -- disguised as an English nanny. Soon he becomes not only his children's best pal but the kind of parent he should have been from the start.",2.542281,/jx4NvllNGN7o5bpIhcCMh26Xwaj.jpg,1993-11-24,Mrs. Doubtfire,False,6.89,740,Daniel Hillard / Mrs. Doubtfire,Miranda Hillard,Stuart Dunmeyer
542,False,/cOUjIHKPcuASbr9qWPo59al4tgP.jpg,"[12, 28, 53, 80, 9648]",5503,en,The Fugitive,"Dr. Richard Kimble, unjustly accused of murdering his wife, must find the real killer while being the target of a nationwide manhunt.",2.89865,/3gzLGFBoJM1xlNk0Ulzp0cJ6uPp.jpg,1993-08-06,The Fugitive,False,6.95,680,Dr. Kimble,Samuel Gerard,Helen Kimble
543,False,/rIpSszng8P0DL0TimSzZbpfnvh1.jpg,"[18, 36, 10752]",424,en,Schindler's List,"Told from the perspective of businessman Oskar Schindler who saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory. Schindler’s List is based on a true story, illustrated in black and white and controversially filmed in many original locations.",5.431018,/yPisjyLweCl1tbgwgtzBCNCBle.jpg,1993-11-29,Schindler's List,False,8.1,2457,Oskar Schindler,Itzhak Stern,Amon Goeth
544,False,/9nbVWTSZpeRKNKtMM45mSttZito.jpg,"[18, 9648, 53]",37233,en,The Firm,"Mitch McDeere is a young man with a promising future in Law. About to sit his Bar exam, he is approached by 'The Firm' and made an offer he doesn't refuse. Seduced by the money and gifts showered on him, he is totally oblivious to the more sinister side of his company. Then, two Associates are murdered. The FBI contact him, asking him for information and suddenly his life is ruined. He has a choice - work with the FBI, or stay with the Firm. Either way he will lose his life as he knows it. Mitch figures the only way out is to follow his own plan...",2.335117,/ykoBRyHWvP3akdo98UcIxWAHXeu.jpg,1993-06-30,The Firm,False,6.54,239,Mitch McDeere,Abby McDeere,Avery Tolar
545,False,/q793LSnNfTDTvolHyWjieEceDYk.jpg,[18],4478,en,Indecent Proposal,"Robert Redford stars as billionaire John Gage, who offers a down-on-his-luck yuppie husband (Woody Harrelson) $1 million for the opportunity to spend the night with the man's wife (Demi Moore).",2.597313,/tBsmJ9owjjnT4rO4kE1mOzxQAJc.jpg,1993-04-07,Indecent Proposal,False,5.67,141,John Gage,Diana Murphy,David Murphy
546,False,/t0LyzisNidtm0gjTGWTaQ5WAIGR.jpg,"[28, 12, 53]",9350,en,Cliffhanger,"A year after losing his friend in a tragic 4,000-foot fall, former ranger Gabe Walker and his partner, Hal, are called to return to the same peak to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers.",2.882973,/vqQUr85CsE8VoX5CXEWZPSxAkPS.jpg,1993-05-28,Cliffhanger,False,6.1,298,Gabe Walker,Eric Qualen,Hal Tucker
547,False,/8lMeewfbgkNX8dBtqmyl4SvqIiP.jpg,"[35, 18, 10749]",858,en,Sleepless in Seattle,A young boy who tries to set his dad up on a date after the death of his mother. He calls into a radio station to talk about his dad’s loneliness which soon leads the dad into meeting a Journalist Annie who flies to Seattle to write a story about the boy and his dad. Yet Annie ends up with more than just a story in this popular romantic comedy.,2.752612,/afkYP15OeUOD0tFEmj6VvejuOcz.jpg,1993-06-24,Sleepless in Seattle,False,6.38,338,Sam Baldwin,Annie Reed,Walter
548,False,/pabJLbq90hvDQuXJkabiwpvWKQt.jpg,"[18, 9648]",9800,en,Philadelphia,No one would take his case until one man was willing to take on the system. Two competing lawyers join forces to sue a prestigious law firm for AIDS discrimination. As their unlikely friendship develops their courage overcomes the prejudice and corruption of their powerful adversaries.,3.314865,/uyUSC7oX0alcAG9q6vke8WHGKkY.jpg,1993-12-22,Philadelphia,False,7.4,469,Andrew Beckett,Joe Mille,Charles Wheeler
549,False,/ur2Hu19ehVhJvNVtVfMMxUMn7cF.jpg,"[28, 9648, 53]",9944,en,The Pelican Brief,"Two Supreme Court Justices have been killed. Now a college professor, who clerked for one of the two men, who's also having an affair with one of his students, is given a brief by her, that states who probably, wanted to see these two men dead. He then gives it to one of his friends, who works for the FBI...",2.169201,/kIvGL0pyXY3TzWHrUV0ytEJDgCX.jpg,1993-12-16,The Pelican Brief,False,6.23,195,Darby Shaw,Gray Grantham,Thomas Callahan
550,False,/wrmr8lCW7EPHLbFe1GjnyZZecGL.jpg,"[28, 18, 53, 80, 9648]",9386,en,In the Line of Fire,"Veteran Secret Service agent Frank Horrigan is a man haunted by his failure to save President Kennedy while serving protection detail in Dallas. Thirty years later, a man calling himself ""Booth"" threatens the life of the current President, forcing Horrigan to come back to protection detail to confront the ghosts from his past.",2.47562,/vXgWOXa7m3cEhOhYjR5q2UZCBBp.jpg,1993-07-08,In the Line of Fire,False,6.46,156,Secret Service Agent Frank Horrigan,Secret Service Agent Lilly Raines,Mitch Leary
551,False,/jCdzXtamBOSeqqAmDJYMK3F9wy0.jpg,"[28, 12, 35, 878]",9739,en,Demolition Man,"Simon Phoenix, a violent criminal cryogenically frozen in 1996, has escaped during a parole hearing in 2032 in the utopia of San Angeles. Police are incapable of dealing with his violent ways and turn to his captor, John Spartan, who had also been cryogenically frozen when wrongfully accused of killing 30 innocent people while apprehending Phoenix.",2.94482,/k0PN3Ho12cGGIVJW7SCS7apLYaP.jpg,1993-10-08,Demolition Man,False,6.14,553,John Spartan,Simon Phoenix,Lt. Lenina Huxley
552,False,/ttxnwGZwyuiLXIV3xIr1OE5ND5X.jpg,[35],864,en,Cool Runnings,Cool Runnings is an American film from director Jon Turteltaub from 1993 about the first Jamaican Olympic bobsled team.,2.46789,/neDmp7VSnopcjUcN8rgz9jusJyC.jpg,1993-09-30,Cool Runnings,False,6.75,274,Derice Bannock,Sanka Coffie,Junior Bevil
553,False,/7CNgefk746czQzTVqSuf8yYQxOS.jpg,"[10751, 12]",1634,en,Free Willy,"When a boy learns that a beloved killer whale is to be killed by the aquarium owners, the boy risks everything to free the whale.",2.501575,/vIjiTSNA52VGGP9eeegNaMKXNhf.jpg,1993-07-16,Free Willy,False,5.82,204,Jesse,Rae Lindley,Randolph Johnson
554,False,/wZmjpQFxmQnpoxjYwHoPCGofO17.jpg,"[18, 53, 9648, 10749]",1049,en,Sommersby,"Set in the south of the United States just after the Civil War, Laurel Sommersby is just managing to work the farm without her husband Jack, believed killed in the Civil War. By all accounts, Jack Sommersby was not a pleasant man, thus when he returns, Laurel has mixed emotions. It appears that Jack has changed a great deal, leading some people to believe that this is not actually Jack but an imposter. Laurel herself is unsure, but willing to take the man into her home, and perhaps later into her heart...",1.682835,/tTknufUur6nxMHEAR3iZ71kJXHt.jpg,1993-02-05,Sommersby,False,5.8,39,Laurel Sommersby,John Robert Sommersby/Horace Townsend,Orin Meecham
